CIK,trustName,prospectusDate,formType,dateFiled,accessionNumber,loanID,propertyID,assetNumber,propertyName,propertyAddress,propertyCity,propertyState,propertyZip,propertyCounty,propertyTypeCode,netRentableSquareFeetNumber,netRentableSquareFeetSecuritizationNumber,unitsBedsRoomsNumber,unitsBedsRoomsSecuritizationNumber,yearBuiltNumber,yearLastRenovated,valuationSecuritizationAmount,valuationSourceSecuritizationCode,valuationSecuritizationDate,mostRecentValuationAmount,mostRecentValuationDate,mostRecentValuationSourceCode,physicalOccupancySecuritizationPercentage,mostRecentPhysicalOccupancyPercentage,propertyStatusCode,defeasanceOptionStartDate,DefeasedStatusCode,largestTenant,squareFeetLargestTenantNumber,leaseExpirationLargestTenantDate,secondLargestTenant,squareFeetSecondLargestTenantNumber,leaseExpirationSecondLargestTenantDate,thirdLargestTenant,squareFeetThirdLargestTenantNumber,leaseExpirationThirdLargestTenantDate,financialsSecuritizationDate,mostRecentFinancialsStartDate,mostRecentFinancialsEndDate,revenueSecuritizationAmount,mostRecentRevenueAmount,operatingExpensesSecuritizationAmount,operatingExpensesAmount,netOperatingIncomeSecuritizationAmount,mostRecentNetOperatingIncomeAmount,netCashFlowFlowSecuritizationAmount,mostRecentNetCashFlowAmount,netOperatingIncomeNetCashFlowSecuritizationCode,netOperatingIncomeNetCashFlowCode,mostRecentDebtServiceAmount,debtServiceCoverageNetOperatingIncomeSecuritizationPercentage,mostRecentDebtServiceCoverageNetOperatingIncomePercentage,debtServiceCoverageNetCashFlowSecuritizationPercentage,mostRecentDebtServiceCoverageNetCashFlowpercentage,debtServiceCoverageSecuritizationCode,mostRecentDebtServiceCoverageCode,mostRecentAnnualLeaseRolloverReviewDate
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-05-31,0001056404-18-003553,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-06-29,0001056404-18-004293,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-08-01,0001056404-18-005251,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-08-30,0001056404-18-005812,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-10-01,0001056404-18-006622,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-10-30,0001056404-18-007328,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-12-04,0001056404-18-008283,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-01-02,0001056404-19-000065,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-01-31,0001056404-19-000730,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-03-01,0001056404-19-001595,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-03-29,0001056404-19-003086,0001695154-18,0001695154-18,18,Liberty Center,50-100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,,,,0.717,0.717,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Regus National Business Centers,24105,2020-12-31,Rexair LLC,20199,2020-12-31,2016-12-31,2016-01-01,2016-12-31,4326031.0,3911422.0,1804282.0,1784364.0,2521749.0,2127058.0,2085853.0,2127058.0,UW,UW,1395044.9,1.81,1.52,1.5,1.52,F,F,2017-02-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-04-30,0001056404-19-004103,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.8,6,2019-04-06,N,,,,,,,,,,2016-12-31,2018-01-01,2018-09-30,4326031.0,4731368.0,1804282.0,2188596.5,2521749.0,2542771.5,2085853.0,2106875.5,UW,CREFC,1119878.5,1.81,2.27,1.5,1.88,F,F,2018-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-05-31,0001056404-19-005061,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,,,,,,,,,,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-06-28,0001056404-19-005954,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-07-29,0001056404-19-006753,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-08-30,0001056404-19-008016,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-10-01,0001056404-19-009095,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-11-01,0001056404-19-010497,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-11-29,0001056404-19-011336,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-12-31,0001056404-19-012527,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.87,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2019-01-01,2019-06-30,4326031.0,4896738.0,1804282.0,2175660.5,2521749.0,2721077.5,2085853.0,2721077.5,UW,CREFC,1310134.6,1.81,2.08,1.5,2.08,F,F,2019-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-01-30,0001056404-20-000746,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.87,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2019-01-01,2019-06-30,4326031.0,4896738.0,1804282.0,2175660.5,2521749.0,2721077.5,2085853.0,2721077.5,UW,CREFC,1310134.6,1.81,2.08,1.5,2.08,F,F,2019-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-03-03,0001056404-20-002004,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.87,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-05-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2019-01-01,2019-06-30,4326031.0,4896738.0,1804282.0,2175660.5,2521749.0,2721077.5,2085853.0,2721077.5,UW,CREFC,1310134.6,1.81,2.08,1.5,2.08,F,F,2019-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-03-30,0001056404-20-003324,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.87,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2019-01-01,2019-09-30,4326031.0,4933033.5,1804282.0,1445214.5,2521749.0,3487818.8,2085853.0,3487818.8,UW,CREFC,1338438.1,1.81,2.61,1.5,2.61,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-04-29,0001056404-20-004525,0001695154-18,0001695154-18,18,General Motors Building,767 Fifth Avenue,New York,NY,10153,New York,MU,1989983,279519,,,1988,2017,33000000.0,MAI,2017-01-04,4800000000.0,2017-05-08,MAI,0.717,0.94,6,2019-04-06,N,WIEL GOTSHAL & MANGES,416105,2020-02-29,ARAMIS,378242,2020-03-31,PERALLA WEINBERG,121161,2022-01-31,2016-12-31,2019-01-01,2019-09-30,4326031.0,300021020.0,1804282.0,117276424.0,2521749.0,182744600.0,2085853.0,176982990.0,UW,CREFC,80058744.0,1.81,2.28,1.5,2.21,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-06-01,0001056404-20-006256,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-07-01,0001056404-20-007239,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-07-31,0001056404-20-008409,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-09-01,0001056404-20-009863,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-10-01,0001056404-20-010942,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2019-09-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-11-02,0001056404-20-012182,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.82445794,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2020-01-01,2020-06-30,4326031.0,9423072.0,1804282.0,4458359.5,2521749.0,4964712.5,2085853.0,4092920.8,UW,CREFC,2790089.8,1.81,1.7794,1.5,1.4669,F,F,2020-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-12-02,0001056404-20-013014,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.82445794,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2020-01-01,2020-06-30,4326031.0,9423072.0,1804282.0,4458359.5,2521749.0,4964712.5,2085853.0,4092920.8,UW,CREFC,2790089.8,1.81,1.7794,1.5,1.4669,F,F,2020-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-12-30,0001056404-20-014197,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.82445794,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2020-01-01,2020-06-30,4326031.0,9423072.0,1804282.0,4458359.5,2521749.0,4964712.5,2085853.0,4092920.8,UW,CREFC,2790089.8,1.81,1.7794,1.5,1.4669,F,F,2020-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-01-28,0001056404-21-000802,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,279519,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.82445794,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2020-01-01,2020-06-30,4326031.0,9423072.0,1804282.0,4458359.5,2521749.0,4964712.5,2085853.0,4092920.8,UW,CREFC,2790089.8,1.81,1.7794,1.5,1.4669,F,F,2020-06-30
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-03-04,0001056404-21-002141,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,278443,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.8344,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2020-01-01,2020-06-30,4326031.0,9423072.0,1804282.0,4458359.5,2521749.0,4964712.5,2085853.0,4092920.8,UW,CREFC,2790089.8,1.81,1.7794,1.5,1.4669,F,F,2020-10-27
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-03-30,0001056404-21-003557,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,278443,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.8344,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2019-10-01,2020-09-30,4326031.0,5326524.0,1804282.0,2172550.5,2521749.0,3153973.5,2085853.0,2718077.5,UW,CREFC,1395044.9,1.81,2.2608,1.5,1.9484,F,F,2020-10-27
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-05-03,0001056404-21-005565,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,278443,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,0.7037,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,2020-01-01,2020-12-31,4326031.0,5281990.0,1804282.0,2021048.5,2521749.0,3260941.5,2085853.0,3260941.5,UW,CREFC,1395044.9,1.81,2.3375,1.5,2.3375,F,F,2021-03-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-05-27,0001056404-21-006259,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,278443,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2021-03-01
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-06-29,0001056404-21-007426,0001695154-18,0001695154-18,18,LIBERTY CENTER,50 & 100 West Big Beaver Road,Troy,MI,48084,Oakland,OF,278443,279519,,,1988,,33000000.0,MAI,2017-01-04,33000000.0,2017-01-04,MAI,0.717,,6,2019-04-06,N,Micro Focus,25232,2021-10-31,Bush Seyferth & Paige,24532,2031-08-31,"HQ Global Workplaces, Inc.",24105,2020-12-31,2016-12-31,,,4326031.0,,1804282.0,,2521749.0,,2085853.0,,UW,CREFC,,1.81,,1.5,,F,F,2021-03-01
